customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,registration_date,customer_segment,is_active
186,Daniel,Owens,vjackson@example.org,992-992-9831x6873,63356 Patricia Ramp Apt. 906,North Vickiehaven,Arizona,56298,USA,2025-03-20,Premium,True
187,Phillip,Pacheco,chavezjohn@example.net,001-206-932-5431x07427,62570 Paul Spurs Suite 804,Mullinsside,Oregon,27652,USA,2025-10-05,Basic,True
188,Gail,Oliver,jill08@example.net,(301)565-7905x528,3817 Karen Trace,West Michael,Louisiana,66504,USA,2025-07-14,Basic,True
189,Rodney,Brown,michael78@example.net,578-984-7951,62411 Joshua Square,South Edward,Indiana,68748,USA,2025-06-03,Standard,True
190,Andrew,Butler,thomasfisher@example.net,+1-904-931-0385x6955,9242 Perez Landing Suite 025,Stephenburgh,South Carolina,21576,USA,2025-08-07,Standard,True
191,Amanda,White,maryschwartz@example.net,(623)710-5927,80552 West Estates,Davidtown,Montana,65960,USA,2025-09-20,Premium,True
192,Dustin,Ellis,eric88@example.com,+1-347-649-2975x1702,9375 Mark Rest,New Alicia,Wyoming,36929,USA,2024-07-03,Standard,True
193,Andrew,Ryan,frhodes@example.net,(837)759-9805x6265,5547 Jason Mills,Laraport,Hawaii,95921,USA,2025-12-30,Standard,True
194,Rodney,Mosley,maryharper@example.org,247.885.1961,2879 James Village Suite 487,Port Margaretshire,Maryland,65263,USA,2025-04-11,Basic,True
195,Jodi,Walker,moorekevin@example.net,+1-771-946-2730x1471,7158 Megan Estates Apt. 257,West Frank,Louisiana,47839,USA,2024-12-23,Basic,True
196,Daisy,Friedman,robertsalyssa@example.org,732.419.2855x44518,84576 Mccall Estates,East Ericbury,Illinois,73725,USA,2025-05-23,Standard,False
197,Hannah,Cisneros,butlersabrina@example.org,(707)454-5279,13223 Martinez Curve Apt. 611,Port Toddchester,Arizona,26237,USA,2024-04-25,Basic,True
198,Antonio,Keller,harrisonrebekah@example.org,440-711-9393,24955 Melissa Tunnel,New Ashley,Connecticut,76278,USA,2025-09-16,Premium,True
199,Alexis,Robinson,tamarajackson@example.net,3134875927,6383 Rodriguez Island Apt. 718,South Kathryn,Virginia,38285,USA,2025-04-09,Premium,False
200,Jennifer,Miller,swilson@example.com,+1-447-238-6463x175,167 David Locks Suite 912,West Theresamouth,Illinois,78483,USA,2025-11-18,Premium,True
201,Vicki,Martinez,rhardy@example.net,001-399-346-5796x78427,7320 Joan Village Apt. 702,Jacobsmouth,Georgia,40183,USA,2025-05-30,Basic,True
202,Cindy,Wolf,msparks@example.com,+1-977-784-8588x00616,7002 Dyer Expressway Suite 624,Freemanville,Oregon,88977,USA,2025-02-17,Standard,True
203,Donna,Jennings,kalvarez@example.net,7642796954,025 Pacheco Prairie,Port Patriciamouth,Missouri,13260,USA,2024-12-30,Standard,True
204,Michael,Howard,brian33@example.org,+1-949-811-4152x0850,0790 Gray Loaf Suite 917,Lake Emilymouth,New York,66399,USA,2025-10-24,Basic,True
205,Kathy,Morgan,michael63@example.com,+1-318-734-4049x6391,98763 Flynn Run Suite 846,Jamesfurt,Kentucky,82416,USA,2025-03-08,Standard,True
206,Shawn,Hines,nicoleburton@example.net,(297)537-4896,2324 Jenkins Wall Apt. 364,Debbieview,Utah,79305,USA,2024-08-03,Standard,True
207,Richard,Wilson,anthonyrobles@example.com,678.466.0324x204,700 Lee Hills,South Pennyland,Montana,95427,USA,2025-11-17,Premium,False
208,Donald,Rodriguez,boydmaria@example.net,571-439-1559x636,34764 Tracy Landing,West Amyfort,Utah,32790,USA,2024-09-04,Standard,True
209,Natasha,Giles,thomas54@example.org,+1-990-803-4864x5183,4413 Clark Estates,Welchchester,Arizona,36419,USA,2025-12-05,Premium,True
210,Christopher,Chan,aruiz@example.com,001-961-224-8156x985,272 Richard Road,Leeland,Delaware,21187,USA,2024-08-13,Premium,True
211,Zachary,Booker,melaniejennings@example.com,472.842.9543x165,300 Rebecca Mountain Apt. 420,Williamsonview,Georgia,12174,USA,2024-11-13,Standard,True
212,George,Bradley,higginsryan@example.com,+1-571-633-3447x62639,2620 Cherry Freeway,Solomonstad,Pennsylvania,90189,USA,2025-06-18,Standard,True
213,Stephen,Smith,monicamccann@example.com,+1-736-269-4118x00537,8964 Lambert Curve,New Harryburgh,North Carolina,65098,USA,2026-01-24,Standard,True
214,Matthew,Mcdonald,stewartalyssa@example.org,615-702-7456x449,57287 Jacob Center Apt. 207,Frankmouth,Nevada,15708,USA,2025-12-28,Basic,False
215,Sara,Williams,vanessa87@example.com,512.215.1342x2849,1371 Johnson Springs,South Nathanielville,Massachusetts,20656,USA,2024-02-24,Basic,True
216,Christopher,Rivas,rgibson@example.net,+1-305-809-7592x30450,4236 Andrew Fords,South Kimberly,Maine,85326,USA,2025-09-08,Premium,True
217,Stephanie,Moore,travis64@example.net,+1-825-315-8377x674,9266 Billy Junctions Suite 327,West Taylorland,New Mexico,39874,USA,2024-05-27,Standard,True
218,Tracey,Sutton,mckenzie86@example.com,001-808-310-8186,945 Richards Trafficway Apt. 172,Port Phillip,Colorado,55059,USA,2025-12-13,Basic,True
219,Janet,Edwards,ctodd@example.net,252-832-1941x680,27769 Turner Via,Hannahfurt,Maryland,11987,USA,2024-05-09,Premium,True
220,Derek,Lee,hortonjacob@example.org,972.436.8314,0122 Maynard Mountains Apt. 793,West Ashley,Montana,07175,USA,2024-10-18,Basic,False
221,Alan,Mccoy,fpetty@example.net,001-998-540-7678,069 Tran Grove,Smallville,New York,82119,USA,2026-01-31,Standard,True
222,Debbie,West,ssmith@example.net,975.473.8395,665 Marsh Vista Apt. 934,Lake Timothyburgh,Illinois,20989,USA,2025-05-17,Standard,True
223,Travis,Leon,ntorres@example.net,3057452280,93183 Scott Junctions Suite 084,Port Hannah,North Carolina,79706,USA,2025-07-06,Standard,True
224,Dalton,Williams,wlloyd@example.org,399-518-0812,47871 Deborah Isle Apt. 137,Hammondtown,Kansas,62585,USA,2024-10-24,Standard,True
225,Justin,Jackson,nathan65@example.net,+1-932-486-3266x67850,811 Edwards Trail,South Bryan,Wisconsin,05362,USA,2025-06-28,Basic,False
226,Sandra,Hernandez,levinetina@example.net,946.568.4550x48926,563 Miller Plain Suite 628,Jasonhaven,Oklahoma,41428,USA,2025-03-12,Premium,True
227,Matthew,Reid,johnsonlaura@example.net,234-368-1054x851,9075 Linda Prairie Apt. 544,Lake Nicholas,West Virginia,32958,USA,2024-04-23,Standard,False
228,Mark,Aguilar,shawn26@example.com,710-862-7371,9767 Dennis Mall Apt. 282,Dawsonberg,Virginia,67765,USA,2025-12-03,Premium,True
229,Allison,Benson,vkennedy@example.org,+1-651-296-1159,54544 Johnson Divide,Port Brittany,Arkansas,40499,USA,2025-12-23,Basic,True
230,Justin,White,jsmith@example.com,806-979-4975,87772 Davis Road,Hughesfurt,Michigan,71410,USA,2024-03-08,Basic,True
231,Susan,Wu,debbie20@example.net,+1-548-918-1398x9098,82043 Maria Villages,Millerside,Rhode Island,42500,USA,2024-12-10,Basic,True
232,Brianna,Henry,morganhenry@example.org,456.641.1182x42241,209 White Station Apt. 461,Douglasmouth,Kentucky,49720,USA,2025-11-05,Basic,True
233,Rachel,Williams,karenwillis@example.com,586.214.0578x61706,913 Kevin Lodge Suite 183,West Amber,Hawaii,32634,USA,2025-03-25,Basic,False
234,Stephanie,Ali,dwilliams@example.net,620-207-4946x5398,891 Davis Square,Port Donaldside,Louisiana,57119,USA,2024-07-14,Standard,False
235,Cheryl,Bernard,nicole54@example.net,943.255.3795x020,268 Farmer Plain,Port Nancyland,Ohio,04557,USA,2025-12-26,Basic,True
236,Marilyn,Powers,gomezlisa@example.net,(662)701-7537x030,94337 Johnson Park,North James,South Dakota,52416,USA,2024-04-28,Basic,True
237,Molly,Carroll,mjackson@example.net,001-699-592-1921x2493,894 Smith Meadow,Port Sheilachester,Nebraska,36419,USA,2024-05-06,Premium,False
238,Erin,Owens,zachary03@example.org,568-875-0635x190,32541 Anthony Meadows,New Lauramouth,Kentucky,32895,USA,2024-04-25,Basic,False
239,Thomas,Benjamin,underwoodapril@example.org,299-271-7911,1207 Kevin Road Suite 110,West Melissafurt,Connecticut,81412,USA,2025-09-08,Basic,True
240,Robert,Hancock,chavezsteven@example.com,+1-291-350-7859x311,284 Fisher Stream,Lopezberg,Arizona,08429,USA,2024-05-11,Basic,True
241,Larry,Graham,larry82@example.org,249.854.5089x2038,33153 Neal Mountain Suite 995,Robertburgh,Connecticut,60047,USA,2025-12-13,Standard,True
242,Kristina,Williams,samanthafowler@example.net,879.433.7563,0150 Douglas Mill,Lake Brenda,Wisconsin,47675,USA,2024-03-07,Standard,True
243,Theresa,Gonzalez,grant42@example.com,+1-432-830-2410,3473 Pacheco Shore,New Tiffany,South Carolina,57349,USA,2025-12-15,Premium,False
244,Jennifer,Wilson,lauralee@example.com,001-455-796-3099x384,42897 Jessica Tunnel,Gibbsland,Hawaii,67166,USA,2024-11-29,Basic,True
245,Karen,Newman,victor72@example.com,001-558-577-7496x903,63466 Selena Landing Suite 812,West Seanstad,Iowa,77042,USA,2024-03-04,Standard,False
246,Steven,Oliver,bhayes@example.com,(375)646-0273x415,3111 Johnson Flats,Jamesmouth,Kentucky,40178,USA,2025-09-02,Standard,True
247,Lisa,Sutton,james92@example.net,001-484-804-4566x9078,37389 Sharp Mountain,Latoyamouth,Illinois,56703,USA,2025-09-22,Basic,False
248,Sheri,Butler,jcole@example.org,(829)624-0755x366,090 Eric Isle Suite 636,New Paulfort,Connecticut,43602,USA,2025-04-19,Basic,True
249,Suzanne,Fowler,christopher18@example.org,5975023164,817 Miguel Branch Apt. 566,North David,Nebraska,63186,USA,2025-09-01,Basic,True
250,Casey,Friedman,davidharris@example.com,001-272-499-4938x743,69385 Stevens Ports Apt. 147,Isabellaport,Montana,80851,USA,2025-11-02,Standard,True
251,Lisa,Thompson,haydenwilliamson@example.com,362.591.6032x484,8151 William Tunnel Suite 672,Jaredton,New Jersey,04002,USA,2024-03-29,Premium,True
252,Danielle,Lowe,vjames@example.com,960.904.1257,83727 Skinner Extension,New Craigport,Delaware,70579,USA,2025-08-30,Basic,True
253,Peter,Jones,byrderic@example.com,(830)683-7081,90063 Nicholas Garden Apt. 106,North Matthewborough,Utah,88181,USA,2024-03-22,Premium,True
254,Jeffrey,Khan,jenniferwilliams@example.net,855-383-9386,15520 Valdez Bridge,Lewisbury,California,86741,USA,2025-10-27,Premium,True
255,Joshua,Hanson,jonesjeffery@example.com,001-497-718-9241x95625,50997 Dixon Streets Apt. 890,North Christina,Delaware,40982,USA,2024-08-03,Premium,True
256,Joann,Todd,brownnicholas@example.com,426.630.3975,086 Christensen Forks Suite 533,Lake Vanessabury,Rhode Island,50503,USA,2025-03-13,Standard,True
257,Marc,Ramos,browntravis@example.org,5233212983,742 John Fall Apt. 449,Faulknerborough,Louisiana,63569,USA,2024-04-04,Standard,False
258,Stephanie,Ward,cjackson@example.com,496.627.0661x49828,4746 Jones Dale Suite 323,North Michellestad,New York,53526,USA,2026-01-21,Basic,True
259,Robert,Foster,patrick49@example.org,(801)869-2364x58750,70502 Jacobs Springs,West John,Pennsylvania,87349,USA,2025-11-16,Basic,False
260,Evan,Wilson,newmansabrina@example.com,001-891-683-6264x488,119 Olsen Grove Apt. 640,Port Travis,Connecticut,09655,USA,2025-09-24,Standard,False
261,Heather,Warren,jessica22@example.com,(523)472-8179,23467 Miranda Expressway,West Christopherville,Louisiana,08924,USA,2024-10-24,Premium,True
262,Anthony,Young,gchambers@example.org,8406901380,5965 Maldonado Junctions Suite 356,Bishopstad,Michigan,13631,USA,2024-02-04,Basic,True
263,Stephen,Hale,anthonymartinez@example.net,735-279-7863x050,739 Ross Ridge Apt. 567,Lake Paulborough,Virginia,19265,USA,2025-12-08,Premium,False
264,Abigail,Armstrong,andersonlaura@example.com,+1-887-227-1783x33211,6434 Lynn Skyway,Lake Derekside,South Dakota,95582,USA,2025-02-18,Premium,True
265,Christopher,Holt,sarahmiranda@example.net,356-668-6334,15931 Anderson Island,Raytown,Maryland,08612,USA,2025-05-05,Basic,False
266,Amanda,Boone,xflores@example.net,(989)793-1608,3772 Thomas Shores,New Lukehaven,Vermont,16683,USA,2024-09-01,Premium,True
267,Wendy,Mccarthy,nwelch@example.com,260-852-3302x7642,7566 Allison Haven Suite 386,East Marcusshire,Arkansas,93508,USA,2024-09-25,Premium,False
268,Stephen,Martin,scottolson@example.org,833.405.9126,57201 Watkins Drive,Sanchezville,Kansas,52490,USA,2025-02-15,Premium,False
269,Kevin,Carlson,denisebennett@example.net,+1-517-264-7501x11178,1926 Cooke Squares Suite 492,West Bryanside,Idaho,53628,USA,2025-10-25,Basic,True
270,Jaclyn,Long,lbrown@example.net,001-213-412-9208x751,218 York Bypass,North Williamstad,Ohio,22993,USA,2024-12-26,Standard,False
271,Tiffany,Barrett,kevinshah@example.net,387-229-7585x9883,32432 Brittany Harbors,Lake Cindy,California,72570,USA,2024-08-18,Basic,False
272,Jorge,Santos,ricardomiller@example.com,+1-462-783-1435x98926,0931 Martinez Creek Suite 151,Reginaview,Georgia,30092,USA,2024-09-01,Premium,False
273,Alejandro,Bennett,nicholasgarcia@example.org,(684)697-1859,25625 Woods Crossroad,Alberthaven,Virginia,20881,USA,2025-06-26,Standard,True
274,David,Gray,brian53@example.net,+1-567-627-5784x468,6511 Jessica Course,New Brian,West Virginia,37968,USA,2025-04-07,Premium,True
275,Sarah,Stokes,haydenroger@example.net,001-727-578-8160x9306,728 Gregory Lakes,New Michael,Arkansas,55908,USA,2025-02-20,Basic,False
276,Nicholas,Brooks,morganerika@example.net,001-214-947-4430x96348,50975 Gomez Avenue Suite 265,North Ryanborough,Colorado,69850,USA,2025-03-07,Basic,True
277,Rachel,Jenkins,xsmith@example.net,937-965-4562x841,56053 Jake Canyon,South Robert,Michigan,04643,USA,2024-06-05,Standard,False
278,Elizabeth,Vaughan,david78@example.com,+1-225-568-6211x02258,569 Ryan Highway,Toddchester,Kansas,81452,USA,2024-05-30,Premium,True
279,Jessica,Lopez,katie43@example.net,(237)618-9239x23126,60931 Omar Pine,Isabelbury,Iowa,44564,USA,2024-12-28,Premium,True
280,Timothy,Hicks,torresjoseph@example.com,(963)650-2000x534,2475 Torres Court,Lake Andreaberg,Michigan,47761,USA,2025-08-30,Standard,True
281,Lisa,Paul,john43@example.net,(711)629-1093x3711,82023 Pierce Glen Suite 571,Joneschester,North Dakota,66544,USA,2025-10-08,Basic,True
282,Andrew,Greene,keithsosa@example.org,001-836-878-8127x868,20293 Natasha Turnpike Suite 884,Melissaport,Virginia,35695,USA,2025-04-05,Premium,True
283,David,Walker,kellybowman@example.com,(740)733-8105,842 Villanueva Hill,Tracietown,Minnesota,29242,USA,2025-08-22,Premium,False
284,Tammy,Thompson,medinatiffany@example.net,664-598-3735,73652 Davis Falls Suite 223,Hardingburgh,Tennessee,37469,USA,2024-02-18,Basic,True
285,Kyle,Mcclure,mmcdaniel@example.org,(216)337-6182,0100 John Corner Suite 290,Port Danielmouth,Virginia,11637,USA,2024-07-08,Basic,True
286,Donald,Malone,tochoa@example.com,323.808.4810x0184,30366 Michael Heights,Lake Paul,Virginia,15234,USA,2025-02-18,Premium,False
287,Gavin,Rodriguez,huberjuan@example.org,+1-451-851-0922x685,494 Hutchinson Groves,Stanleyview,Virginia,10510,USA,2025-10-06,Standard,True
288,Aaron,Fitzpatrick,kimberlythomas@example.org,(877)711-9642x1522,6769 Taylor Shoal Apt. 668,Ryanfort,Ohio,70783,USA,2025-11-01,Basic,False
289,Jerry,Miller,xrose@example.net,001-231-735-0305x8721,47286 Jason Fork Apt. 212,Quinnchester,Mississippi,07589,USA,2025-07-30,Standard,True
290,Daniel,Perkins,kmonroe@example.org,(452)413-1096,284 Jenkins Junction Suite 041,North Nicole,Arizona,79691,USA,2025-09-07,Premium,False
291,Glenn,Martin,rwall@example.com,+1-349-884-3624,369 Jeffery Ferry,Port Heatherfort,Massachusetts,86051,USA,2025-06-14,Standard,True
292,Richard,James,prattdeborah@example.org,311-315-9503x428,043 Danielle Bypass,West Christopher,Oregon,74530,USA,2024-03-07,Basic,False
293,Anne,Tyler,williamschristopher@example.com,4543683565,8182 Brenda Light Suite 904,East Faith,Colorado,82545,USA,2024-04-14,Standard,True
294,Stephanie,Hall,lindseypena@example.net,(688)798-5725,63399 Susan Port Suite 102,Amyland,New York,12836,USA,2025-01-20,Standard,True
295,Lee,Villa,carlosray@example.com,312-974-7472,4669 Scott Passage,Nathanielchester,North Carolina,59495,USA,2024-08-24,Standard,False
296,Natalie,Esparza,oliverdawn@example.net,880.321.4629,7157 Day Viaduct,Rodriguezburgh,Washington,14702,USA,2026-01-14,Basic,True
297,Susan,Sanders,vgonzalez@example.org,559-773-7147x08272,605 Irwin Forest,East Mirandachester,Louisiana,33540,USA,2025-06-09,Standard,True
298,Gregory,Thomas,richard47@example.com,934.420.1654x23567,9608 Christian Shores Apt. 550,South Sarah,New York,41973,USA,2024-04-30,Standard,False
299,Laura,Craig,abigail07@example.org,+1-779-510-3368x2963,905 Smith Inlet,Lake Victormouth,Nebraska,54291,USA,2024-11-01,Standard,True
300,Michael,Daniels,daniel27@example.com,(328)392-8664x649,09617 Cynthia Parkway,Lake Kellychester,Indiana,29714,USA,2025-09-27,Standard,True
301,Shawn,James,melissasampson@example.com,566.205.3844x446,00258 Rogers Ports Suite 386,New Deanna,Arkansas,76241,USA,2024-12-31,Basic,False
302,David,Fields,richardflores@example.org,(331)228-1964x82531,92098 Ashley Burg Apt. 752,Lake Rachael,Maryland,25906,USA,2025-03-23,Basic,True
303,Mary,Barber,qtownsend@example.org,612-609-1179x112,17536 Travis Brooks,Jonesland,Indiana,90591,USA,2024-12-24,Standard,True
304,Nicholas,Edwards,lstokes@example.com,2294901557,39080 Javier Lakes Apt. 305,East Christopher,Vermont,17092,USA,2024-08-27,Basic,True
305,Joshua,Gonzalez,baileyandrea@example.com,676.486.3423x461,767 Carlson Groves,Cindyfurt,Nevada,26678,USA,2025-04-17,Standard,True
306,Michael,Hurst,colepamela@example.net,896-449-8560x125,13552 Martinez Island Apt. 537,Rachelside,California,51041,USA,2024-09-09,Premium,False
307,Carolyn,Rose,hoffmanjennifer@example.net,996-965-5330,6117 Carolyn Ramp,Youngtown,Maine,02838,USA,2025-06-15,Premium,False
308,Krista,Johnston,buckjustin@example.com,8886050171,5618 Snyder Causeway Suite 477,Port Nathanielville,Alaska,29863,USA,2024-03-10,Premium,True
309,Margaret,Taylor,michelle63@example.org,235-680-0401,5964 Sara Prairie,Wilsonmouth,Georgia,99202,USA,2025-04-30,Standard,False
310,Pamela,Church,qwalsh@example.org,783.597.7457x31441,117 Jason Skyway,South Lori,Illinois,64417,USA,2024-04-23,Standard,True
311,Matthew,Cervantes,kathleen47@example.net,(581)823-5679,46249 Dylan Wells,Lake Danieltown,New Jersey,25015,USA,2024-08-27,Standard,True
312,Anthony,Stanley,hbell@example.net,756-232-6868,5106 Lee Field Suite 294,Stoneville,Utah,07037,USA,2025-06-18,Standard,False
313,John,Rodriguez,brownaustin@example.com,818.314.3966,473 Kristi Key,Janiceport,Washington,00908,USA,2024-04-15,Standard,False
314,Jackson,Velez,sstevenson@example.org,(951)822-5720,24120 Montes Prairie Apt. 737,North Lorishire,Utah,38598,USA,2025-11-11,Standard,True
315,Jeremy,Gordon,kimberlygarcia@example.net,977-358-4745x70545,802 Chase Shoals Apt. 570,New Joyce,Nevada,47610,USA,2024-07-11,Standard,True
316,Julie,Lee,rfowler@example.net,+1-287-782-4556x96443,7954 Tara Parks,South Erin,North Dakota,38483,USA,2025-05-31,Basic,True
317,Angela,Martin,zroberts@example.com,6702349107,0042 Koch Turnpike Apt. 142,South Brenda,Colorado,38617,USA,2024-07-20,Standard,True
318,Antonio,Fitzpatrick,lisawalsh@example.com,(614)449-4296x5923,344 Kenneth Road Suite 826,Davishaven,New Hampshire,91482,USA,2024-10-02,Basic,True
319,William,Jennings,taylor67@example.com,(470)680-6129x43985,2607 Combs Corner,West Mariaville,Michigan,78402,USA,2024-04-17,Basic,True
320,Lynn,Cunningham,michelle19@example.net,503.382.8723x24407,29181 James Mountains,Port Williamfurt,Arkansas,16467,USA,2024-09-21,Premium,True
321,Richard,Mcgrath,meaganpayne@example.net,+1-979-916-2022x32883,1975 Myers Square Apt. 766,North Justin,Delaware,74453,USA,2024-11-30,Premium,True
322,Alex,Turner,wwilliams@example.org,374.402.5883x586,9572 Glover Shoals,Sandraland,Tennessee,63906,USA,2024-11-20,Basic,True
323,Sydney,Obrien,barbarapennington@example.net,542.359.9599x61002,7533 Rachel Extensions,Camposchester,California,08617,USA,2025-05-22,Premium,True
324,John,Johnson,alexandernicholas@example.net,5255176298,7433 Ryan Pines Apt. 190,East Arthurberg,Alabama,47629,USA,2025-09-25,Standard,True
325,Ricky,Payne,petersonfaith@example.net,+1-387-933-9785x5982,619 David Path Suite 117,North Carolyn,Michigan,03455,USA,2024-07-25,Basic,True
326,Lori,Roberts,peter51@example.org,318-993-8984x6908,005 Green Isle Apt. 238,Sandraton,Kansas,65192,USA,2024-03-29,Standard,True
327,Linda,Elliott,reedchad@example.com,+1-591-787-2401x078,4300 Kim Valleys Apt. 896,New Timothyfurt,Wyoming,49945,USA,2025-07-26,Standard,True
